id,parent_id,title,cited,authors,publishers,snippet,link,link_to_citers
525,24,Some lessons from the effects of highway noise on birds,178,"RJ Dooling, AN Popper "," Proceedings of Meetings on Acoustics …, 2016 , asa.scitation.org","One of the “problems” in working with aquatic animals is that they are not nearly as easy to observe in the field and study in the lab as terrestrial animals. At the same time, there are …",https://asa.scitation.org/doi/abs/10.1121/2.0000244,"https://scholar.google.com/scholar?cites=7877098892562744540&as_sdt=2005&sciodt=0,5&hl=en"
526,24,A sound approach to assessing the impact of underwater noise on marine fishes and invertebrates,141,"AD Hawkins, AN Popper "," ICES Journal of Marine Science, 2017 , academic.oup.com","Increasing attention is being paid to the ecological consequences of underwater noise generated by human activities such as shipping and maritime industries including, but not …",https://academic.oup.com/icesjms/article-abstract/74/3/635/2739034,"https://scholar.google.com/scholar?cites=7004624667497920043&as_sdt=2005&sciodt=0,5&hl=en"
527,24,An overview of fish bioacoustics and the impacts of anthropogenic sounds on fishes,146,"AN Popper, AD Hawkins "," Journal of fish biology, 2019 , Wiley Online Library","Fishes use a variety of sensory systems to learn about their environments and to communicate. Of the various senses, hearing plays a particularly important role for fishes in …",https://onlinelibrary.wiley.com/doi/abs/10.1111/jfb.13948,"https://scholar.google.com/scholar?cites=9100863353808042189&as_sdt=2005&sciodt=0,5&hl=en"
528,24,A critical review of the potential impacts of marine seismic surveys on fish & invertebrates,132,"AG Carroll, R Przeslawski, A Duncan, M Gunning… "," Marine Pollution …, 2017 , Elsevier","Marine seismic surveys produce high intensity, low-frequency impulsive sounds at regular intervals, with most sound produced between 10 and 300 Hz. Offshore seismic surveys have …",https://www.sciencedirect.com/science/article/pii/S0025326X16309584,"https://scholar.google.com/scholar?cites=911235004421640755&as_sdt=2005&sciodt=0,5&hl=en"
529,24,The soundscape of the Anthropocene ocean,134,"CM Duarte, L Chapuis, SP Collin, DP Costa… "," Science, 2021 , science.org","Oceans have become substantially noisier since the Industrial Revolution. Shipping, resource exploration, and infrastructure development have increased the anthrophony …",https://www.science.org/doi/abs/10.1126/science.aba4658,"https://scholar.google.com/scholar?cites=11515155178198138799&as_sdt=2005&sciodt=0,5&hl=en"
530,24,A systematic review on the behavioural responses of wild marine mammals to noise: the disparity between science and policy,110,"C Gomez, JW Lawson, AJ Wright… "," Canadian Journal of …, 2016 , cdnsciencepub.com","Noise can cause marine mammals to interrupt their feeding, alter their vocalizations, or leave important habitat, among other behavioural responses. The current North American …",https://cdnsciencepub.com/doi/abs/10.1139/cjz-2016-0098,"https://scholar.google.com/scholar?cites=11271426123780638131&as_sdt=2005&sciodt=0,5&hl=en"
531,24,Underwater sound from vessel traffic reduces the effective communication range in Atlantic cod and haddock,71,"JA Stanley, SM Van Parijs, LT Hatch "," Scientific reports, 2017 , nature.com","Abstract Stellwagen Bank National Marine Sanctuary is located in Massachusetts Bay off the densely populated northeast coast of the United States; subsequently, the marine …",https://www.nature.com/articles/s41598-017-14743-9,"https://scholar.google.com/scholar?cites=13458785445229667041&as_sdt=2005&sciodt=0,5&hl=en"
532,24,Potential impacts of shipping noise on marine mammals in the western Canadian Arctic,67,"WD Halliday, SJ Insley, RC Hilliard, T de Jong… "," Marine Pollution …, 2017 , Elsevier","As the Arctic warms and sea ice decreases, increased shipping will lead to higher ambient noise levels in the Arctic Ocean. Arctic marine mammals are vulnerable to increased noise …",https://www.sciencedirect.com/science/article/pii/S0025326X17307622,"https://scholar.google.com/scholar?cites=8849260644395120790&as_sdt=2005&sciodt=0,5&hl=en"
533,24,Communicating amidst the noise: modeling the aggregate influence of ambient and vessel noise on baleen whale communication space in a national marine …,64,"D Cholewiak, CW Clark, D Ponirakis… "," Endangered Species …, 2018 , int,res.com",Anthropogenic noise negatively impacts many species. One of the more insidious effects of elevated noise levels is the reduction in area over which animals are able to acoustically …,https://www.int-res.com/abstracts/esr/v36/p59-75,"https://scholar.google.com/scholar?cites=1356020793425481615&as_sdt=2005&sciodt=0,5&hl=en"
534,24,Effects of noise on marine mammals,59,"C Erbe, R Dunlop, S Dolman "," Effects of anthropogenic noise on animals, 2018 , Springer","Marine mammals (whales, dolphins, seals, sea lions, sea cows) use sound both actively and passively to communicate and sense their environment, covering frequencies from a few …",https://link.springer.com/chapter/10.1007/978-1-4939-8574-6_10,"https://scholar.google.com/scholar?cites=2143467085511822382&as_sdt=2005&sciodt=0,5&hl=en"
535,25,Principles of animal communication,4400,"JW Bradbury, SL Vehrencamp "," 1998 , sites.sinauer.com","Literature Cited to accompany Animal Communication, 2e Page 1 Principles of Animal 
Communication, Second Edition Jack W. Bradbury and Sandra L. Vehrencamp Chapter 1 …",http://sites.sinauer.com/animalcommunication2e/litcite/PoAC%202e%20Literature%20Cited%20(All%20Chapters).pdf,"https://scholar.google.com/scholar?cites=17558005974219437179&as_sdt=2005&sciodt=0,5&hl=en"
536,25,Fisheries acoustics: theory and practice,1756,"J Simmonds, DN MacLennan "," 2008 , books.google.com","Living resources of the sea and fresh water have long been an important source of food and economic activity. With fish stocks continuing to be over-exploited, there is a clear focus on …",https://books.google.com/books?hl=en&lr=&id=ktUOvnfzB-QC&oi=fnd&pg=PR5&ots=KjCsjv5RKg&sig=GFgZ6o6qX-gS1OnesuZ-Bpax7Bo,"https://scholar.google.com/scholar?cites=6562262887556003198&as_sdt=2005&sciodt=0,5&hl=en"
537,25,Antioxidant activity of fresh apples,1521,"MV Eberhardt, CY Lee, RH Liu "," Nature, 2000 , nature.com","Vitamin C is used as a dietary supplement because of its antioxidant activity, although a high dose (500 mg) may act as a pro-oxidant in the body 1, 2. Here we show that 100 g of fresh …",https://www.nature.com/articles/35016151,"https://scholar.google.com/scholar?cites=12334825480813008805&as_sdt=2005&sciodt=0,5&hl=en"
538,25,Ocean wave energy: current status and future prespectives,1073,J Cruz ," 2007 , books.google.com","Wave energy is reaching a critical stage, following over three decades of intensive research and development. The first few full-scale prototypes have been tested at sea and the first pre …",https://books.google.com/books?hl=en&lr=&id=XVBNCexCjoUC&oi=fnd&pg=PR5&ots=184MYKCGky&sig=xbVYY6eKdfBPH1wCY5Z5wrfPEBU,"https://scholar.google.com/scholar?cites=3230860546963292720&as_sdt=2005&sciodt=0,5&hl=en"
539,25,Anthropogenic and natural sources of ambient noise in the ocean,1046,JA Hildebrand ," Marine Ecology Progress Series, 2009 , int,res.com","Ocean ambient noise results from both anthropogenic and natural sources. Different noise sources are dominant in each of 3 frequency bands: low (10 to 500 Hz), medium (500 Hz to …",https://www.int-res.com/abstracts/meps/v395/p5-20/,"https://scholar.google.com/scholar?cites=1722934130258707438&as_sdt=2005&sciodt=0,5&hl=en"
540,25,Acoustic communication in noise,962,"H Brumm, H Slabbekoorn "," Advances in the Study of Behavior, 2005 , Elsevier","Publisher Summary Environmental noise can affect acoustic communication through limiting the broadcast area, or active space, of a signal by decreasing signal-to-noise ratios at the …",https://www.sciencedirect.com/science/article/pii/S0065345405350042,"https://scholar.google.com/scholar?cites=7109977713188223861&as_sdt=2005&sciodt=0,5&hl=en"
541,25,Marine mammals ashore: a field guide for strandings,959,"JR Geraci, VJ Lounsbury "," 2005 , books.google.com",Marine Mammals Ashore: A Field Guide for Strandings (JR Geraci & VJ Lounsbury) in the hardcover formatis back! A comprehensive manual for understanding and dealing with a …,https://books.google.com/books?hl=en&lr=&id=AIwWScWoP6MC&oi=fnd&pg=PR7&ots=jIjPy5D8AS&sig=uP8I_n_1q4E1KThhZwxDxj4ee8E,"https://scholar.google.com/scholar?cites=18047456078949461316&as_sdt=2005&sciodt=0,5&hl=en"
542,25,A noisy spring: the impact of globally rising underwater sound levels on fish,908,"H Slabbekoorn, N Bouton, I van Opzeeland… "," Trends in ecology & …, 2010 , Elsevier","The underwater environment is filled with biotic and abiotic sounds, many of which can be important for the survival and reproduction of fish. Over the last century, human activities in …",https://www.sciencedirect.com/science/article/pii/S0169534710000832,"https://scholar.google.com/scholar?cites=16501509134346727399&as_sdt=2005&sciodt=0,5&hl=en"
543,25,A digital acoustic recording tag for measuring the response of wild marine mammals to sound,887,"MP Johnson, PL Tyack "," IEEE journal of oceanic engineering, 2003 , ieeexplore.ieee.org",Definitive studies on the response of marine mammals to anthropogenic sound are hampered by the short surface time and deep-diving lifestyle of many species. A novel …,https://ieeexplore.ieee.org/abstract/document/1190131/,"https://scholar.google.com/scholar?cites=3719495592704005092&as_sdt=2005&sciodt=0,5&hl=en"
544,25,Marine mammals: evolutionary biology,855,"A Berta, JL Sumich, KM Kovacs "," 2005 , books.google.com","Berta and Sumich have succeeded yet again in creating superior marine reading! This book is a succinct yet comprehensive text devoted to the systematics, evolution, morphology …",https://books.google.com/books?hl=en&lr=&id=4sWbuL0hM1kC&oi=fnd&pg=PP1&ots=NzQBWLXbUx&sig=L8u_anDcXceNADfPP4qn3DYBurc,"https://scholar.google.com/scholar?cites=11112019230278112848&as_sdt=2005&sciodt=0,5&hl=en"
545,23,Wideband signal detection with software DSP processor implemented on a microcontroller,2,I Iliev ," 2020 21st International Symposium on Electrical …, 2020 , ieeexplore.ieee.org",The results of testing a module for detecting a broadband hydroacoustic signal in a given frequency band are presented. The analog part of the module includes a microphone …,https://ieeexplore.ieee.org/abstract/document/9167081/,"https://scholar.google.com/scholar?cites=11561668960191384434&as_sdt=2005&sciodt=0,5&hl=en"
546,23,Produksi suara dan tingkah laku lumba-lumba jantan hidung botol (Tursiops aduncus) dengan metode bioakustik,2,MZ Lubis ," Jurnal Integrasi, 2016 , jurnal.polibatam.ac.id","Produksi suara merupakan bagian dari metode bioakustik, yaitu menggabungkan biologi dan akustik yang biasanya merujuk pada penelitian mengenai produksi suara, dispersi …",https://jurnal.polibatam.ac.id/index.php/JI/article/view/54,"https://scholar.google.com/scholar?cites=4044144967552400139&as_sdt=2005&sciodt=0,5&hl=en"
547,23,Fuzzy-ChOA: an improved chimp optimization algorithm for marine mammal classification using artificial neural network,,"A Saffari, M Khishe, SH Zahiri "," Analog Integrated Circuits and Signal …, 2022 , Springer","Chimp optimization algorithm (ChOA) is a robust nature-inspired technique, which was recently proposed for addressing real-world challenging engineering problems. Due to the …",https://link.springer.com/article/10.1007/s10470-022-02014-1,
548,23,"Behaviour and Bioacoustic Characteristic of Male Dolphins Bottle Nose (Tursiops Aduncus) in Captive, Indonesia",,MZ Lubis , academia.edu,"Bioacoustic is knowledge that combines biology and acoustic which usually refer to research on the production of sound, dispersion through an elastic medium, and acceptance …",https://www.academia.edu/download/50874870/junipers.pdf,
549,23,Sound characteristic of Procambarus clarkii,,"M Hisyam, T Hestirianoto, I Jaya "," IOP Conference Series: Earth …, 2020 , iopscience.iop.org",Procambarus clarkii is one of the freshwater lobsters which has its own characteristics. Those characteristics used to identify Procambarus clarkii in nature. One of those …,https://iopscience.iop.org/article/10.1088/1755-1315/429/1/012036/meta,
550,23,PRODUKSI SUARA DAN TINGKAH LAKU LUMBA-LUMBA JANTAN HIDUNG BOTOL (Tursiops aduncus) DENGAN METODE BIOAKUSTIK DI TAMAN SAFARI …,1,"MZ Lubis, S Pujiyanti, T Hestrianoto… "," JURNAL …, 2016 , ejournal.unib.ac.id","Produksi suara merupakan bagian dari metode bioakustik, yaitu menggabungkan biologi dan akustik yang biasanya merujuk pada penelitian mengenai produksi suara, dispersi …",https://ejournal.unib.ac.id/index.php/jurnalenggano/article/viewFile/1057/885,"https://scholar.google.com/scholar?cites=6794570495902490553&as_sdt=2005&sciodt=0,5&hl=en"
551,23,[C] A Review on Freshwater fish diversity,,KP Satish ," J Food Sci Res, 2017",,,
552,21,Robust multi-tonal matched-field inversion: A coherent approach,43,ZH Michalopoulou ," The Journal of the Acoustical Society of …, 1998 , asa.scitation.org","Matched-field processing is a method for inversion of the acoustic field utilizing its spatial coherence. In this work, a matched-field processor is introduced that incorporates the spatial …",https://asa.scitation.org/doi/abs/10.1121/1.423954,"https://scholar.google.com/scholar?cites=7692219159250199399&as_sdt=2005&sciodt=0,5&hl=en"
553,21,Information theory analysis of Australian humpback whale song,33,JL Miksis,"Olds, JR Buck, MJ Noad… , The Journal of the …, 2008 , asa.scitation.org","Songs produced by migrating whales were recorded off the coast of Queensland, Australia, over six consecutive weeks in 2003. Forty-eight independent song sessions were analyzed …",https://asa.scitation.org/doi/abs/10.1121/1.2967863,"https://scholar.google.com/scholar?cites=4268240659946130132&as_sdt=2005&sciodt=0,5&hl=en"
554,21,A source separation approach to enhancing marine mammal vocalizations,21,"MB Gur, C Niezrecki "," The Journal of the Acoustical Society of …, 2009 , asa.scitation.org","A common problem in passive acoustic based marine mammal monitoring is the contamination of vocalizations by a noise source, such as a surface vessel. The …",https://asa.scitation.org/doi/abs/10.1121/1.3257549,"https://scholar.google.com/scholar?cites=6606222096333361498&as_sdt=2005&sciodt=0,5&hl=en"
555,21,Automatic detection and characterization of dispersive north Atlantic right whale upcalls recorded in a shallow-water environment using a region-based active contour …,16,"B Mohammad, R McHugh "," IEEE Journal of Oceanic …, 2010 , ieeexplore.ieee.org",Various automatic detection and characterization techniques have been proposed to implement mitigation measures to protect the endangered North Atlantic Right Whales in …,https://ieeexplore.ieee.org/abstract/document/5618581/,"https://scholar.google.com/scholar?cites=13297148891878178667&as_sdt=2005&sciodt=0,5&hl=en"
556,21,Detection and localization of transient sources: comparative study of complex-lag distribution concept versus wavelets and spectrogram-based methods,11,"B Gottin, C Ioana, J Chanussot, G d'Urso… "," EURASIP Journal on …, 2009 , Springer","The detection and localization of transient signals is nowadays a typical point of interest when we consider the multitude of existing transient sources, such as electrical and …",https://link.springer.com/content/pdf/10.1155/2009/864185.pdf,"https://scholar.google.com/scholar?cites=9158576988425821671&as_sdt=2005&sciodt=0,5&hl=en"
557,21,Time–frequency processing: tutorial on principles and practice,8,A Papandreou,"Suppappola , Arizona State University, 2003 , books.google.com","Time–frequency processing: tutorial on principles and practice Page 16 1 Time–Frequency 
Processing: Tutorial on Principles and Practice Antonia Papandreou-Suppappola Arizona …",https://books.google.com/books?hl=en&lr=&id=kn90DwAAQBAJ&oi=fnd&pg=PP16&ots=dkFieG1TsR&sig=lQCdAJjDYX1ojimIpITA9zTKdy0,"https://scholar.google.com/scholar?cites=4907089273498842626&as_sdt=2005&sciodt=0,5&hl=en"
558,21,Second-order transient-extracting transform with application to time-frequency filtering,11,"Z He, X Tu, W Bao, Y Hu, F Li "," IEEE Transactions on …, 2019 , ieeexplore.ieee.org",This article introduces the second-order transient-extracting transform (TET2) to extract transient components from a nonstationary signal. Different from the traditional transient …,https://ieeexplore.ieee.org/abstract/document/8936337/,"https://scholar.google.com/scholar?cites=1231720166375071768&as_sdt=2005&sciodt=0,5&hl=en"
559,21,Parametric modelling of cetacean calls,3,AT Johannson ," 2004 , researchgate.net","The cetaceans, comprising the whales, dolphins and porpoises, are majestic animals. From the largest living animal, the blue whale, measuring up to 40 m in length and weighing in at …",https://www.researchgate.net/profile/Torbjoern-Johansson/publication/303826440_Parametric_modelling_of_cetacean_calls/links/5756c02a08ae05c1ec1684bb/Parametric-modelling-of-cetacean-calls.pdf,"https://scholar.google.com/scholar?cites=6734538995258091615&as_sdt=2005&sciodt=0,5&hl=en"
